time	N1	N2
219.600000	21.345857	40.051814
220.000000	21.733371	40.127941
220.400000	3.085441	5.641600
220.800000	5.413232	18.386391
221.200000	7.846750	35.657726
221.600000	10.429385	39.202032
222.000000	13.432039	39.426132
222.400000	16.497009	39.500638
222.800000	19.013755	39.570958
223.200000	20.628850	39.642979
223.600000	21.474178	39.717067
224.000000	21.863987	39.793296
224.400000	3.116911	5.571401
224.800000	5.478270	18.275747
225.200000	7.959779	35.583807
225.600000	10.599888	39.138429
226.000000	13.662316	39.362063
226.400000	16.778135	39.435576
226.800000	19.330450	39.504850
227.200000	20.966210	39.575790
227.600000	21.821831	39.648764
228.000000	22.216282	39.723845
228.400000	3.168524	5.523242
228.800000	5.559919	18.181321
229.200000	8.074211	35.450025
229.600000	10.748649	39.001443
230.000000	13.844157	39.224441
230.400000	16.987941	39.297240
230.800000	19.560396	39.365767
231.200000	21.208217	39.435944
231.600000	22.069957	39.508140
232.000000	22.467192	39.582430
232.400000	3.220462	5.488253
232.800000	5.657283	18.219313
233.200000	8.225394	35.501097
233.600000	10.959767	39.051524
234.000000	14.114456	39.273682
234.400000	17.306484	39.345385
234.800000	19.911333	39.412739
235.200000	21.577308	39.481700
235.600000	22.447878	39.552642
236.000000	22.849047	39.625640
236.400000	3.276585	5.487888
236.800000	5.745039	18.299950
237.200000	8.346702	35.672907
237.600000	11.118453	39.236028
238.000000	14.314296	39.458016
238.400000	17.544463	39.528990
238.800000	20.177681	39.595574
239.200000	21.860644	39.663741
239.600000	22.739777	39.733864
240.000000	23.144826	39.806019
240.400000	3.335601	5.503274
240.800000	5.835846	18.399289
241.200000	8.466567	35.787170
241.600000	11.260767	39.348452
242.000000	14.467888	39.570185
242.400000	17.698308	39.640773
242.800000	20.326440	39.706925
243.200000	22.004473	39.774639
243.600000	22.880633	39.844295
244.000000	23.284235	39.915966
244.400000	3.367337	5.533532
244.800000	5.886008	18.546827
245.200000	8.525983	36.030471
245.600000	11.324299	39.605919
246.000000	14.534512	39.827863
246.400000	17.767467	39.898001
246.800000	20.397414	39.963664
247.200000	22.076495	40.030873
247.600000	22.953167	40.100007
248.000000	23.356996	40.171141
248.400000	3.382323	5.598515
248.800000	5.895913	18.773266
249.200000	8.515034	36.328721
249.600000	11.282243	39.905623
250.000000	14.456764	40.127271
250.400000	17.657566	40.197191
250.800000	20.264645	40.262646
251.200000	21.930540	40.329645
251.600000	22.800718	40.398563
252.000000	23.201638	40.469477
252.400000	3.358676	5.665863
252.800000	5.852852	18.937542
253.200000	8.441210	36.501341
253.600000	11.169776	40.079305
254.000000	14.302087	40.301921
254.400000	17.464057	40.372587
254.800000	20.041763	40.438771
255.200000	21.689658	40.506512
255.600000	22.550616	40.576191
256.000000	22.947323	40.647882
256.400000	3.321592	5.704522
256.800000	5.786096	18.980851
257.200000	8.334851	36.604435
257.600000	11.021026	40.191063
258.000000	14.119890	40.414437
258.400000	17.262268	40.485684
258.800000	19.831375	40.552467
259.200000	21.476280	40.620822
259.600000	22.336296	40.691128
260.000000	22.732696	40.763461
260.400000	3.295669	5.738972
260.800000	5.738948	19.011916
261.200000	8.261378	36.600066
261.600000	10.917765	40.181417
262.000000	13.984513	40.405192
262.400000	17.097845	40.477157
262.800000	19.645239	40.544690
263.200000	21.276853	40.613813
263.600000	22.130043	40.684906
264.000000	22.523319	40.758043
264.400000	3.247433	5.751648
264.800000	5.657981	18.962507
265.200000	8.143811	36.509032
265.600000	10.761044	40.083571
266.000000	13.788829	40.307770
266.400000	16.868621	40.380526
266.800000	19.392325	40.448894
267.200000	21.010278	40.518879
267.600000	21.856738	40.590861
268.000000	22.246999	40.664913
268.400000	3.192335	5.739691
268.800000	5.573589	18.891345
269.200000	8.037972	36.402214
269.600000	10.641421	39.971066
270.000000	13.661612	40.195257
270.400000	16.739181	40.268482
270.800000	19.263602	40.337379
271.200000	20.882843	40.407916
271.600000	21.730182	40.480466
272.000000	22.120890	40.555102
272.400000	3.179485	5.710118
272.800000	5.552586	18.769029
273.200000	8.004698	36.235075
273.600000	10.586898	39.803751
274.000000	13.580944	40.028361
274.400000	16.634345	40.101892
274.800000	19.141306	40.171093
275.200000	20.750350	40.241943
275.600000	21.592620	40.314820
276.000000	21.981046	40.389797
276.400000	3.149561	5.691517
276.800000	5.501989	18.622877
277.200000	7.944522	36.002966
277.600000	10.526811	39.562936
278.000000	13.525763	39.787281
278.400000	16.585619	39.861103
278.800000	19.097750	39.930652
279.200000	20.709867	40.001871
279.600000	21.553658	40.075131
280.000000	21.942765	40.150507
280.400000	3.127928	5.652383
280.800000	5.479859	18.501049
281.200000	7.932153	35.856622
281.600000	10.531880	39.416698
282.000000	13.551394	39.640965
282.400000	16.629741	39.714800
282.800000	19.155215	39.784370
283.200000	20.775224	39.855605
283.600000	21.622981	39.928876
284.000000	22.013885	40.004258
284.400000	3.151484	5.574959
284.800000	5.531704	18.367594
285.200000	8.029784	35.702925
285.600000	10.687350	39.259522
286.000000	13.767798	39.482862
286.400000	16.898201	39.555761
286.800000	19.459692	39.624369
287.200000	21.100215	39.694621
287.600000	21.958029	39.766890
288.000000	22.353428	39.841249
288.400000	3.201562	5.542434
288.800000	5.620238	18.317931
289.200000	8.166711	35.654708
289.600000	10.875750	39.212709
290.000000	14.004658	39.435700
290.400000	17.174947	39.508109
290.800000	19.764467	39.576203
291.200000	21.421443	39.645926
291.600000	22.287501	39.717650
292.000000	22.686630	39.791451
292.400000	3.261545	5.510271
292.800000	5.718362	18.332084
293.200000	8.302607	35.726693
293.600000	11.050224	39.296848
294.000000	14.217759	39.519569
294.400000	17.421195	39.591042
294.800000	20.034373	39.658149
295.200000	21.705275	39.726856
295.600000	22.578310	39.797535
296.000000	22.980592	39.870262
296.400000	3.313822	5.512548
296.800000	5.799071	18.384208
297.200000	8.411085	35.790268
297.600000	11.183509	39.359251
298.000000	14.370138	39.581772
298.400000	17.585818	39.652898
298.800000	20.205822	39.719598
299.200000	21.880161	39.787874
299.600000	22.754787	39.858105
300.000000	23.157764	39.930366
300.400000	3.335364	5.530507
300.800000	5.836046	18.464657
301.200000	8.461428	35.894840
301.600000	11.245710	39.462228
302.000000	14.443205	39.684485
302.400000	17.667810	39.755337
302.800000	20.294441	39.821758
303.200000	21.972933	39.889749
303.600000	22.849730	39.959688
304.000000	23.253708	40.031649
304.400000	3.362260	5.556104
304.800000	5.875166	18.654079
305.200000	8.498682	36.177073
305.600000	11.274972	39.750797
306.000000	14.463881	39.972685
306.400000	17.680763	40.042910
306.800000	20.300801	40.108677
307.200000	21.974649	40.175994
307.600000	22.848855	40.245240
308.000000	23.251601	40.316489
308.400000	3.398034	5.628837
308.800000	5.922158	18.846768
309.200000	8.554969	36.392509
309.600000	11.337039	39.966304
310.000000	14.523445	40.188285
310.400000	17.730151	40.258449
310.800000	20.338074	40.324105
311.200000	22.002949	40.391297
311.600000	22.872179	40.460406
312.000000	23.272575	40.531509
312.400000	3.389298	5.669667
312.800000	5.908634	18.906648
313.200000	8.525760	36.453384
313.600000	11.283065	40.027891
314.000000	14.443136	40.250422
314.400000	17.629068	40.321084
314.800000	20.224313	40.387257
315.200000	21.882802	40.454983
315.600000	22.749157	40.524644
316.000000	23.148326	40.596314
316.400000	3.366134	5.692832
316.800000	5.862190	19.013747
317.200000	8.442457	36.618297
317.600000	11.159136	40.198838
318.000000	14.283418	40.421863
318.400000	17.442557	40.492751
318.800000	20.020508	40.559125
319.200000	21.669408	40.627048
319.600000	22.531102	40.696907
320.000000	22.928192	40.768775
320.400000	3.338855	5.759803
320.800000	5.806953	19.161898
321.200000	8.351278	36.799161
321.600000	11.029924	40.380297
322.000000	14.116322	40.603548
322.400000	17.242509	40.674821
322.800000	19.796641	40.741622
323.200000	21.431411	40.809989
323.600000	22.285998	40.880305
324.000000	22.679870	40.952644
324.400000	3.272325	5.778955
324.800000	5.701648	19.131245
325.200000	8.205762	36.732159
325.600000	10.845105	40.311318
326.000000	13.896318	40.535000
326.400000	16.995864	40.607013
326.800000	19.533003	40.674609
327.200000	21.158531	40.743796
327.600000	22.008689	40.814954
328.000000	22.400600	40.888156
328.400000	3.238936	5.804932
328.800000	5.641566	19.159408
329.200000	8.111518	36.732911
329.600000	10.711736	40.303940
330.000000	13.723911	40.527857
330.400000	16.792009	40.600643
330.800000	19.308473	40.669070
331.200000	20.922587	40.739117
331.600000	21.767234	40.811159
332.000000	22.156697	40.885271
332.400000	3.180495	5.797120
332.800000	5.545679	18.996420
333.200000	7.980101	36.501542
333.600000	10.544480	40.065378
334.000000	13.522561	40.289813
334.400000	16.563290	40.363640
334.800000	19.061145	40.433181
335.200000	20.664558	40.504383
335.600000	21.503895	40.577617
336.000000	21.890966	40.652959
336.400000	3.102972	5.786691
336.800000	5.421973	18.865713
337.200000	7.810828	36.362429
337.600000	10.328564	39.933581
338.000000	13.264011	40.159089
338.400000	16.271238	40.233727
338.800000	18.746710	40.304090
339.200000	20.337488	40.376137
339.600000	21.170635	40.450240
340.000000	21.554938	40.526475
340.400000	3.062954	5.715780
340.800000	5.360774	18.600182
341.200000	7.739909	35.951544
341.600000	10.254118	39.504783
342.000000	13.188126	39.729763
342.400000	16.196331	39.804707
342.800000	18.674398	39.875435
343.200000	20.267606	39.947866
343.600000	21.102236	40.022371
344.000000	21.487268	40.099024
344.400000	3.046176	5.638290
344.800000	5.349664	18.350526
345.200000	7.758551	35.640933
345.600000	10.319395	39.194829
346.000000	13.306450	39.419672
346.400000	16.361425	39.494565
346.800000	18.872004	39.565269
347.200000	20.483669	39.637681
347.600000	21.327320	39.712168
348.000000	21.716380	39.788805
348.400000	3.078479	5.572733
348.800000	5.417050	18.182220
349.200000	7.875844	35.432881
349.600000	10.494092	38.979839
350.000000	13.538125	39.203770
350.400000	16.640732	39.277927
350.800000	19.184512	39.347883
351.200000	20.815392	39.419528
351.600000	21.668574	39.493229
352.000000	22.061921	39.569060
352.400000	3.126243	5.537540
352.800000	5.492779	18.181528
353.200000	7.984274	35.427180
353.600000	10.637782	38.972662
354.000000	13.714214	39.195806
354.400000	16.841146	39.269139
354.800000	19.400108	39.338248
355.200000	21.039098	39.409026
355.600000	21.896128	39.481839
356.000000	22.291170	39.556763
356.400000	3.184818	5.491725
356.800000	5.593176	18.110250
357.200000	8.135483	35.380307
357.600000	10.843091	38.932849
358.000000	13.971255	39.155682
358.400000	17.141086	39.228201
358.800000	19.730459	39.296426
359.200000	21.387465	39.366289
359.600000	22.253579	39.438160
360.000000	22.652741	39.512114
360.400000	3.252233	5.466682
360.800000	5.715663	18.178271
361.200000	8.320964	35.512866
361.600000	11.095702	39.072964
362.000000	14.288829	39.295152
362.400000	17.511845	39.366499
362.800000	20.137607	39.433487
363.200000	21.815425	39.502074
363.600000	22.691803	39.572630
364.000000	23.095571	39.645230
364.400000	3.308798	5.492968
364.800000	5.795314	18.300904
365.200000	8.415609	35.676838
365.600000	11.199838	39.241061
366.000000	14.400287	39.463339
366.400000	17.629042	39.534312
366.800000	20.258649	39.600853
367.200000	21.938569	39.668969
367.600000	22.815938	39.739039
368.000000	23.220140	39.811138
368.400000	3.350747	5.512008
368.800000	5.855071	18.424129
369.200000	8.489464	35.813075
369.600000	11.289797	39.374480
370.000000	14.506177	39.596051
370.400000	17.747436	39.666611
370.800000	20.384704	39.732768
371.200000	22.068478	39.800493
371.600000	22.947580	39.870158
372.000000	23.352521	39.941838
