time	N1	N2
218.400000	3.240191	29.465934
218.800000	3.971216	29.556113
219.200000	4.483518	29.649330
219.600000	4.763103	29.745856
220.000000	4.894429	29.845799
220.400000	0.966500	5.645250
220.800000	1.903230	24.838266
221.200000	2.384862	53.421180
221.600000	2.470872	57.197469
222.000000	2.547285	57.429611
222.400000	2.638876	57.533299
222.800000	2.721427	57.635989
223.200000	2.776752	57.741929
223.600000	2.806254	57.851341
224.000000	2.819965	57.964319
224.400000	0.610500	11.826250
224.800000	1.110595	29.350415
225.200000	1.311026	48.710813
225.600000	1.324571	50.776627
226.000000	1.325068	51.083303
226.400000	1.325086	51.329639
226.800000	1.325086	51.580353
227.200000	1.325086	51.837860
227.600000	1.325086	52.102333
228.000000	1.325086	52.373857
228.400000	0.266750	10.533500
228.800000	0.515166	18.296660
229.200000	0.636983	29.860701
229.600000	0.645691	31.322379
230.000000	0.646005	31.671993
230.400000	0.646016	31.988684
230.800000	0.646017	32.312973
231.200000	0.646017	32.646420
231.600000	0.646017	32.989215
232.000000	0.646017	33.341493
232.400000	0.135250	6.733750
232.800000	0.283315	10.054426
233.200000	0.381126	17.652657
233.600000	0.391363	18.859806
234.000000	0.395019	19.130449
234.400000	0.400058	19.374136
234.800000	0.405413	19.624528
235.200000	0.409392	19.882911
235.600000	0.411629	20.149512
236.000000	0.412694	20.424520
236.400000	0.093750	4.487250
236.800000	0.203487	6.356701
237.200000	0.292075	11.912568
237.600000	0.305266	13.031118
238.000000	0.312333	13.235985
238.400000	0.322403	13.411180
238.800000	0.333114	13.591216
239.200000	0.341072	13.777375
239.600000	0.345546	13.969867
240.000000	0.347676	14.168869
240.400000	0.057000	2.896750
240.800000	0.127493	3.754887
241.200000	0.204328	6.963508
241.600000	0.247489	7.810416
242.000000	0.312992	7.955548
242.400000	0.408978	8.075679
242.800000	0.509719	8.199155
243.200000	0.583911	8.327029
243.600000	0.625433	8.459471
244.000000	0.645160	8.596627
244.400000	0.220000	2.254250
244.800000	0.499851	4.230575
245.200000	0.872768	12.810989
245.600000	1.252867	15.445684
246.000000	1.887001	15.639227
246.400000	2.787938	15.728190
246.800000	3.706925	15.816741
247.200000	4.371710	15.908385
247.600000	4.740370	16.003338
248.000000	4.914795	16.101711
248.400000	0.853500	2.932750
248.800000	1.829687	14.240633
249.200000	2.690087	42.982587
249.600000	3.237039	48.892920
250.000000	4.031897	49.189229
250.400000	5.059537	49.257992
250.800000	6.033042	49.321423
251.200000	6.706229	49.386852
251.600000	7.071144	49.454584
252.000000	7.242026	49.524696
252.400000	1.518000	9.865250
252.800000	2.672231	44.484122
253.200000	3.020556	71.672460
253.600000	3.041957	74.152777
254.000000	3.042716	74.334625
254.400000	3.042742	74.435523
254.800000	3.042743	74.536424
255.200000	3.042743	74.640153
255.600000	3.042743	74.746855
256.000000	3.042743	74.856581
256.400000	0.626000	14.842500
256.800000	1.098063	33.680181
257.200000	1.273076	51.982531
257.600000	1.284893	53.943658
258.000000	1.285358	54.291039
258.400000	1.285376	54.579558
258.800000	1.285377	54.872647
259.200000	1.285377	55.172837
259.600000	1.285377	55.480266
260.000000	1.285377	55.794970
260.400000	0.260250	11.281500
260.800000	0.498185	19.073916
261.200000	0.612911	30.269073
261.600000	0.621145	31.699322
262.000000	0.621447	32.066788
262.400000	0.621458	32.402776
262.800000	0.621458	32.746732
263.200000	0.621458	33.100199
263.600000	0.621458	33.463360
264.000000	0.621458	33.836340
264.400000	0.123750	6.794750
264.800000	0.257236	9.898191
265.200000	0.342532	16.626884
265.600000	0.351464	17.696850
266.000000	0.355072	17.967703
266.400000	0.360110	18.216930
266.800000	0.365465	18.473183
267.200000	0.369444	18.737587
267.600000	0.371681	19.010364
268.000000	0.372746	19.291704
268.400000	0.069250	3.923500
268.800000	0.150926	5.266966
269.200000	0.219656	9.380048
269.600000	0.232634	10.268944
270.000000	0.242989	10.449504
270.400000	0.258085	10.607537
270.800000	0.274151	10.770165
271.200000	0.286089	10.938426
271.600000	0.292800	11.112514
272.000000	0.295995	11.292600
272.400000	0.055250	2.811250
272.800000	0.123590	3.674274
273.200000	0.195490	6.935758
273.600000	0.225558	7.813143
274.000000	0.266192	7.956398
274.400000	0.326553	8.072881
274.800000	0.390814	8.192521
275.200000	0.438565	8.316419
275.600000	0.465409	8.444741
276.000000	0.478190	8.577628
276.400000	0.076500	2.380500
276.800000	0.174322	3.248405
277.200000	0.303549	6.940563
277.600000	0.425839	8.034735
278.000000	0.633913	8.171370
278.400000	0.941553	8.269946
278.800000	1.266200	8.370706
279.200000	1.506106	8.475075
279.600000	1.640603	8.583214
280.000000	1.704553	8.695246
280.400000	0.392500	2.120500
280.800000	0.888885	4.936705
281.200000	1.580763	17.077598
281.600000	2.396968	20.755136
282.000000	3.735025	20.985232
282.400000	5.566522	21.065436
282.800000	7.391366	21.143342
283.200000	8.695572	21.223887
283.600000	9.414819	21.307318
284.000000	9.754301	21.393735
284.400000	1.756000	4.148750
284.800000	3.490796	30.835369
285.200000	4.424442	68.227923
285.600000	4.737647	73.371956
286.000000	5.101936	73.607140
286.400000	5.511075	73.653318
286.800000	5.854950	73.694524
287.200000	6.074629	73.736917
287.600000	6.188782	73.780742
288.000000	6.241194	73.826044
288.400000	1.147000	14.972500
288.800000	1.911916	46.213290
289.200000	2.130358	68.087523
289.600000	2.144054	70.139101
290.000000	2.144586	70.387289
290.400000	2.144607	70.567032
290.800000	2.144607	70.748371
291.200000	2.144607	70.934050
291.600000	2.144607	71.124202
292.000000	2.144607	71.318848
292.400000	0.423250	14.311250
292.800000	0.768157	27.401754
293.200000	0.908322	42.087676
293.600000	0.917885	43.785933
294.000000	0.918257	44.179993
294.400000	0.918271	44.530065
294.800000	0.918272	44.886907
295.200000	0.918272	45.252532
295.600000	0.918272	45.627072
296.000000	0.918272	46.010571
296.400000	0.164000	8.821500
296.800000	0.327419	13.440716
297.200000	0.417224	21.513531
297.600000	0.424023	22.663360
298.000000	0.424263	22.985592
298.400000	0.424271	23.286084
298.800000	0.424272	23.594620
299.200000	0.424272	23.912383
299.600000	0.424272	24.239584
300.000000	0.424272	24.576394
300.400000	0.092250	5.126250
300.800000	0.197946	7.151729
301.200000	0.277450	12.558696
301.600000	0.290396	13.553298
302.000000	0.300742	13.774094
302.400000	0.315838	13.972135
302.800000	0.331904	14.175883
303.200000	0.343841	14.386436
303.600000	0.350552	14.604009
304.000000	0.353748	14.828789
304.400000	0.063500	3.365250
304.800000	0.141163	4.424584
305.200000	0.217782	8.219909
305.600000	0.246953	9.134831
306.000000	0.285591	9.298171
306.400000	0.341344	9.435985
306.800000	0.399244	9.577674
307.200000	0.441602	9.724335
307.600000	0.465228	9.876150
308.000000	0.476435	10.033278
308.400000	0.121250	2.466750
308.800000	0.274033	3.765016
309.200000	0.459237	9.366955
309.600000	0.603243	10.973313
310.000000	0.831318	11.132231
310.400000	1.158010	11.232481
310.800000	1.496716	11.334258
311.200000	1.744978	11.439639
311.600000	1.883681	11.548806
312.000000	1.949539	11.661882
312.400000	0.431500	2.318000
312.800000	0.966208	6.347252
313.200000	1.627338	21.488512
313.600000	2.286542	25.661753
314.000000	3.350008	25.910393
314.400000	4.801680	25.992110
314.800000	6.239316	26.071017
315.200000	7.261693	26.152571
315.600000	7.823940	26.237037
316.000000	8.088969	26.324514
316.400000	1.732250	5.106500
316.800000	3.357809	35.053670
317.200000	4.095523	71.003267
317.600000	4.251057	75.311352
318.000000	4.420311	75.513262
318.400000	4.634394	75.562690
318.800000	4.835194	75.608497
319.200000	4.973157	75.655657
319.600000	5.047674	75.704378
320.000000	5.082509	75.754705
320.400000	1.182250	15.197500
320.800000	1.962448	46.844899
321.200000	2.182656	68.739870
321.600000	2.196589	70.802069
322.000000	2.197136	71.051130
322.400000	2.197158	71.230747
322.800000	2.197158	71.411846
323.200000	2.197159	71.597224
323.600000	2.197159	71.787012
324.000000	2.197159	71.981229
324.400000	0.419500	14.248500
324.800000	0.758821	27.195540
325.200000	0.896467	41.658934
325.600000	0.905891	43.337845
326.000000	0.906259	43.729384
326.400000	0.906273	44.077406
326.800000	0.906273	44.432207
327.200000	0.906273	44.795794
327.600000	0.906273	45.168303
328.000000	0.906273	45.549784
328.400000	0.180750	9.395000
328.800000	0.359840	14.523287
329.200000	0.457873	23.452786
329.600000	0.465328	24.702201
330.000000	0.465596	25.038041
330.400000	0.465605	25.348656
330.800000	0.465605	25.667326
331.200000	0.465605	25.995366
331.600000	0.465605	26.332986
332.000000	0.465605	26.680349
332.400000	0.102750	5.542000
332.800000	0.217109	7.910152
333.200000	0.298263	13.698579
333.600000	0.309327	14.717738
334.000000	0.316309	14.951109
334.400000	0.326376	15.161931
334.800000	0.337087	15.378810
335.200000	0.345045	15.602857
335.600000	0.349519	15.834288
336.000000	0.351649	16.073294
336.400000	0.060500	3.333250
336.800000	0.134437	4.360356
337.200000	0.205627	7.992093
337.600000	0.229166	8.868407
338.000000	0.257720	9.029614
338.400000	0.298385	9.166558
338.800000	0.340219	9.307399
339.200000	0.370640	9.453194
339.600000	0.387555	9.604125
340.000000	0.395567	9.760350
340.400000	0.076250	2.470750
340.800000	0.172099	3.383418
341.200000	0.288550	7.042342
341.600000	0.383326	8.070815
342.000000	0.534932	8.207993
342.400000	0.751345	8.310725
342.800000	0.974855	8.415905
343.200000	1.138237	8.524852
343.600000	1.229384	8.637727
344.000000	1.272632	8.754658
344.400000	0.297500	2.084500
344.800000	0.678150	4.277171
345.200000	1.223653	14.098414
345.600000	1.871445	17.200258
346.000000	2.954228	17.407813
346.400000	4.467895	17.489470
346.800000	5.998530	17.569726
347.200000	7.101529	17.652747
347.600000	7.712232	17.738759
348.000000	8.000988	17.827864
348.400000	1.591250	2.901000
348.800000	3.306839	22.242271
349.200000	4.609681	58.003902
349.600000	5.496305	64.176449
350.000000	6.726682	64.459750
350.400000	8.168175	64.504832
350.800000	9.420108	64.543234
351.200000	10.237760	64.582706
351.600000	10.667796	64.623545
352.000000	10.866373	64.665802
352.400000	2.430500	12.495250
352.800000	3.968123	61.041527
353.200000	4.285939	84.453928
353.600000	4.302680	86.199011
354.000000	4.303289	86.311626
354.400000	4.303311	86.364624
354.800000	4.303311	86.416809
355.200000	4.303312	86.470305
355.600000	4.303312	86.525203
356.000000	4.303312	86.581519
356.400000	0.848250	17.496500
356.800000	1.410539	42.765132
357.200000	1.587524	61.996847
357.600000	1.599457	63.985571
358.000000	1.599962	64.313417
358.400000	1.599983	64.574368
358.800000	1.599984	64.838081
359.200000	1.599984	65.107533
359.600000	1.599984	65.382850
360.000000	1.599984	65.664024
360.400000	0.306750	13.074250
360.800000	0.571174	22.604855
361.200000	0.687072	34.580348
361.600000	0.695078	36.055836
362.000000	0.695383	36.453067
362.400000	0.695394	36.817001
362.800000	0.695395	37.188936
363.200000	0.695395	37.570522
363.600000	0.695395	37.961911
364.000000	0.695395	38.363186
364.400000	0.131500	7.545250
364.800000	0.271527	10.943903
365.200000	0.358775	18.065090
365.600000	0.367682	19.173754
366.000000	0.371290	19.467131
366.400000	0.376328	19.738782
366.800000	0.381683	20.017972
367.200000	0.385662	20.305855
367.600000	0.387899	20.602652
368.000000	0.388965	20.908554
368.400000	0.104500	4.397750
368.800000	0.226725	6.400674
369.200000	0.326019	12.457969
369.600000	0.344940	13.639897
370.000000	0.362089	13.842602
370.400000	0.387247	14.013819
370.800000	0.414022	14.189701
371.200000	0.433918	14.371576
371.600000	0.445104	14.559653
372.000000	0.450429	14.754107
