time	N1	N2
121.200000	0.175227	5.473519
121.600000	0.230830	6.710411
122.000000	0.297322	7.451417
122.400000	0.380245	8.205307
122.800000	0.457206	9.058127
123.200000	0.509590	10.027518
123.600000	0.537727	11.125654
124.000000	0.550846	12.364278
124.400000	0.070250	2.659000
124.800000	0.144928	3.552726
125.200000	0.244282	5.486503
125.600000	0.336790	6.845408
126.000000	0.461260	7.576891
126.400000	0.625969	8.297765
126.800000	0.786785	9.111498
127.200000	0.900088	10.036937
127.600000	0.962086	11.086173
128.000000	0.991241	12.270856
128.400000	0.124000	2.577750
128.800000	0.264635	3.605772
129.200000	0.457878	5.988054
129.600000	0.654486	7.622661
130.000000	0.896518	8.374060
130.400000	1.177659	9.072019
130.800000	1.429427	9.855835
131.200000	1.598595	10.747055
131.600000	1.689068	11.757655
132.000000	1.731185	12.898982
132.400000	0.166750	2.705500
132.800000	0.351081	3.978903
133.200000	0.604364	6.948187
133.600000	0.879691	8.849421
134.000000	1.236369	9.628037
134.400000	1.644936	10.323510
134.800000	1.999659	11.101393
135.200000	2.232531	11.985185
135.600000	2.355525	12.986757
136.000000	2.412449	14.117144
136.400000	0.522750	2.810750
136.800000	1.098948	5.660705
137.200000	1.848485	12.955006
137.600000	2.617001	17.089272
138.000000	3.589826	18.129464
138.400000	4.721051	18.803330
138.800000	5.731473	19.528357
139.200000	6.409646	20.347847
139.600000	6.772249	21.273785
140.000000	6.941041	22.315600
140.400000	1.162500	4.317000
140.800000	2.305472	12.506576
141.200000	3.472761	29.000341
141.600000	4.366443	36.457715
142.000000	5.363557	37.862080
142.400000	6.465460	38.546002
142.800000	7.416160	39.243421
143.200000	8.041252	40.020810
143.600000	8.372069	40.888886
144.000000	8.525359	41.853371
144.400000	1.581500	7.852250
144.800000	2.930956	24.192908
145.200000	3.866326	47.603883
145.600000	4.232957	55.115926
146.000000	4.505331	56.474419
146.400000	4.776985	57.224353
146.800000	5.001788	57.994913
147.200000	5.146407	58.839340
147.600000	5.222116	59.763316
148.000000	5.257023	60.767543
148.400000	1.010000	12.018750
148.800000	1.777451	28.847646
149.200000	2.234442	49.281931
149.600000	2.365550	55.123913
150.000000	2.454656	56.585416
150.400000	2.559594	57.696065
150.800000	2.657452	58.867881
151.200000	2.724532	60.132203
151.600000	2.760715	61.488078
152.000000	2.777617	62.929877
152.400000	0.472000	12.480000
152.800000	0.860925	22.863650
153.200000	1.137223	37.493896
153.600000	1.229174	42.437404
154.000000	1.298865	44.229518
154.400000	1.382043	45.816067
154.800000	1.459024	47.507804
155.200000	1.511410	49.326446
155.600000	1.539547	51.267246
156.000000	1.552666	53.320257
156.400000	0.237000	10.215000
156.800000	0.459425	15.712915
157.200000	0.653955	25.290334
157.600000	0.732209	29.311439
158.000000	0.797513	31.162033
158.400000	0.875577	32.921920
158.800000	0.947196	34.823408
159.200000	0.995602	36.884140
159.600000	1.021503	39.101110
160.000000	1.033556	41.466068
160.400000	0.125750	7.816750
160.800000	0.254321	10.870750
161.200000	0.383687	16.466466
161.600000	0.450007	19.389919
162.000000	0.514263	21.036859
162.400000	0.592244	22.683359
162.800000	0.663856	24.488563
163.200000	0.712261	26.469283
163.600000	0.738162	28.627941
164.000000	0.750215	30.962488
164.400000	0.087000	5.989000
164.800000	0.181603	8.033310
165.200000	0.286042	11.995021
165.600000	0.347791	14.315822
166.000000	0.411667	15.697391
166.400000	0.489618	17.098524
166.800000	0.561228	18.651563
167.200000	0.609633	20.375148
167.600000	0.635534	22.276749
168.000000	0.647587	24.360502
168.400000	0.074750	4.759750
168.800000	0.159058	6.395571
169.200000	0.257203	9.753065
169.600000	0.318230	11.802009
170.000000	0.382058	12.975882
170.400000	0.460005	14.160248
170.800000	0.531615	15.483233
171.200000	0.580020	16.965310
171.600000	0.605920	18.617018
172.000000	0.617974	20.446454
172.400000	0.064500	4.077500
172.800000	0.138165	5.411675
173.200000	0.226360	8.182935
173.600000	0.284666	9.949724
174.000000	0.348215	10.985356
174.400000	0.426141	12.037415
174.800000	0.497748	13.218173
175.200000	0.546153	14.547604
175.600000	0.572054	16.037469
176.000000	0.584107	17.697782
176.400000	0.065500	3.721750
176.800000	0.137233	5.067984
177.200000	0.220189	7.566237
177.600000	0.278370	9.143264
178.000000	0.345090	10.081793
178.400000	0.428032	11.038434
178.800000	0.504993	12.114656
179.200000	0.557378	13.329595
179.600000	0.585515	14.695253
180.000000	0.598633	16.222341
180.400000	0.056000	3.311250
180.800000	0.120492	4.404402
181.200000	0.200485	6.604399
181.600000	0.261359	8.062917
182.000000	0.334712	8.926497
182.400000	0.427704	9.805824
182.800000	0.515376	10.797474
183.200000	0.575718	11.920234
183.600000	0.608330	13.186359
184.000000	0.623578	14.607142
184.400000	0.074000	2.994500
184.800000	0.160435	4.064028
185.200000	0.273334	6.330078
185.600000	0.371523	7.853693
186.000000	0.489749	8.668313
186.400000	0.630503	9.472106
186.800000	0.757395	10.377649
187.200000	0.842521	11.404826
187.600000	0.887944	12.565937
188.000000	0.909060	13.872508
188.400000	0.130500	2.804000
188.800000	0.277253	4.029218
189.200000	0.467410	6.860034
189.600000	0.649928	8.675004
190.000000	0.884430	9.483285
190.400000	1.168709	10.231782
190.800000	1.428522	11.071398
191.200000	1.604640	12.024874
191.600000	1.699187	13.104442
192.000000	1.743272	14.321453
192.400000	0.216750	2.933500
192.800000	0.467255	4.821422
193.200000	0.795238	9.703208
193.600000	1.091021	12.645371
194.000000	1.452101	13.589375
194.400000	1.888611	14.331811
194.800000	2.293017	15.150128
195.200000	2.570793	16.076830
195.600000	2.721098	17.124122
196.000000	2.791449	18.302486
196.400000	0.445750	3.478500
196.800000	0.921439	6.726785
197.200000	1.482857	14.659309
197.600000	1.943658	18.979609
198.000000	2.469276	20.118050
198.400000	3.076809	20.900753
198.800000	3.625325	21.746331
199.200000	3.997217	22.698113
199.600000	4.197242	23.767993
200.000000	4.290619	24.964972
200.400000	0.811250	4.507000
200.800000	1.610709	11.441249
201.200000	2.402978	26.272506
201.600000	2.913630	32.997592
202.000000	3.438603	34.386323
202.400000	4.032505	35.175985
202.800000	4.560772	36.002760
203.200000	4.915301	36.925294
203.600000	5.104956	37.954300
204.000000	5.193271	39.095931
204.400000	1.137000	7.394750
204.800000	2.138531	20.438201
205.200000	2.884640	40.599867
205.600000	3.203005	47.526513
206.000000	3.449409	48.924620
