Time	Coop	Chea
93.196598	3.225902	0.815223
93.246623	3.418349	0.963861
93.296648	3.609236	1.152413
93.346673	3.795687	1.378856
93.396698	3.974779	1.637913
93.446723	4.143771	1.921745
93.496748	4.300319	2.220715
93.546773	4.442656	2.524319
93.596798	4.569711	2.822257
93.646823	4.681135	3.105474
93.696848	4.777245	3.366946
93.746873	4.858899	3.602068
93.796898	4.927341	3.808625
93.846923	4.984038	3.986453
93.896948	5.030531	4.136923
93.946973	5.068333	4.262408
93.996998	5.098851	4.365801
94.047024	5.123346	4.450149
94.097049	5.142913	4.518409
94.147074	5.158484	4.573289
94.197099	5.170835	4.617182
94.247124	5.180610	4.652141
94.297149	5.188329	4.679892
94.347174	5.194417	4.701863
94.397199	5.199211	4.719222
94.447224	5.202983	4.732914
94.497249	5.205949	4.743699
94.547274	5.208279	4.752186
94.597299	5.210109	4.758860
94.647324	5.211545	4.764104
94.697349	5.212673	4.768223
94.747374	5.213558	4.771457
94.797399	5.214252	4.773994
94.847424	5.214796	4.775986
94.897449	5.215223	4.777548
94.947474	5.215558	4.778774
94.997499	5.215820	4.779735
95.047524	5.216026	4.780489
95.097549	5.216188	4.781080
95.147574	5.216314	4.781543
95.197599	5.216414	4.781907
95.247624	5.216491	4.782192
95.297649	5.216552	4.782415
95.347674	5.216600	4.782590
95.397699	5.216638	4.782728
95.447724	5.216667	4.782835
95.497749	5.216690	4.782920
95.547774	5.216708	4.782986
95.597799	5.216722	4.783038
95.647824	5.216733	4.783079
95.697849	5.216742	4.783110
95.747874	5.216749	4.783135
95.797899	5.216754	4.783155
95.847924	5.216759	4.783170
95.897949	5.216762	4.783182
95.947974	5.216764	4.783192
95.997999	5.216766	4.783199
96.048024	0.521677	0.478320
96.098049	0.570693	0.478429
96.148074	0.623994	0.478555
96.198099	0.681893	0.478704
96.248124	0.744714	0.478881
96.298149	0.812789	0.479095
96.348174	0.886456	0.479357
96.398199	0.966056	0.479684
96.448224	1.051929	0.480100
96.498249	1.144409	0.480637
96.548274	1.243817	0.481347
96.598299	1.350457	0.482301
96.648324	1.464604	0.483613
96.698349	1.586502	0.485455
96.748374	1.716344	0.488098
96.798399	1.854267	0.491973
96.848424	2.000334	0.497776
96.898449	2.154514	0.506632
96.948474	2.316650	0.520358
96.998499	2.486424	0.541838
97.048524	2.663292	0.575446
97.098549	2.846405	0.627285
97.148574	3.034516	0.704773
97.198599	3.225902	0.815223
97.248624	3.418349	0.963861
97.298649	3.609236	1.152413
97.348674	3.795687	1.378856
97.398699	3.974779	1.637913
97.448724	4.143771	1.921745
97.498749	4.300319	2.220715
97.548774	4.442656	2.524319
97.598799	4.569711	2.822257
97.648824	4.681135	3.105474
97.698849	4.777245	3.366946
97.748874	4.858899	3.602068
97.798899	4.927341	3.808625
97.848924	4.984038	3.986453
97.898949	5.030531	4.136923
97.948974	5.068333	4.262408
97.998999	5.098851	4.365801
98.049025	5.123346	4.450149
98.099050	5.142913	4.518409
98.149075	5.158484	4.573289
98.199100	5.170835	4.617182
98.249125	5.180610	4.652141
98.299150	5.188329	4.679892
98.349175	5.194417	4.701863
98.399200	5.199211	4.719222
98.449225	5.202983	4.732914
98.499250	5.205949	4.743699
98.549275	5.208279	4.752186
98.599300	5.210109	4.758860
98.649325	5.211545	4.764104
98.699350	5.212673	4.768223
98.749375	5.213558	4.771457
98.799400	5.214252	4.773994
98.849425	5.214796	4.775986
98.899450	5.215223	4.777548
98.949475	5.215558	4.778774
98.999500	5.215820	4.779735
99.049525	5.216026	4.780489
99.099550	5.216188	4.781080
99.149575	5.216314	4.781543
99.199600	5.216414	4.781907
99.249625	5.216491	4.782192
99.299650	5.216552	4.782415
99.349675	5.216600	4.782590
99.399700	5.216638	4.782728
99.449725	5.216667	4.782835
99.499750	5.216690	4.782920
99.549775	5.216708	4.782986
99.599800	5.216722	4.783038
99.649825	5.216733	4.783079
99.699850	5.216742	4.783110
99.749875	5.216749	4.783135
99.799900	5.216754	4.783155
99.849925	5.216759	4.783170
99.899950	5.216762	4.783182
99.949975	5.216764	4.783192
100.000000	5.216766	4.783199
