Time	Coop	Chea
93.046523	2.562969	1.938880
93.096548	2.704543	2.045981
93.146573	2.846825	2.153616
93.196598	2.989105	2.261251
93.246623	3.130676	2.368349
93.296648	3.270840	2.474383
93.346673	3.408932	2.578849
93.396698	3.544323	2.681272
93.446723	3.676437	2.781216
93.496748	3.804756	2.878289
93.546773	3.928828	2.972150
93.596798	4.048273	3.062509
93.646823	4.162781	3.149135
93.696848	4.272116	3.231846
93.746873	4.376111	3.310518
93.796898	4.474666	3.385075
93.846923	4.567743	3.455487
93.896948	4.655359	3.521768
93.946973	4.737580	3.583969
93.996998	4.814517	3.642171
94.047024	4.886314	3.696486
94.097049	4.953146	3.747044
94.147074	5.015211	3.793995
94.197099	5.072722	3.837502
94.247124	5.125905	3.877736
94.297149	5.174996	3.914873
94.347174	5.220230	3.949092
94.397199	5.261845	3.980573
94.447224	5.300073	4.009493
94.497249	5.335143	4.036024
94.547274	5.367277	4.060333
94.597299	5.396687	4.082581
94.647324	5.423576	4.102923
94.697349	5.448136	4.121503
94.747374	5.470551	4.138460
94.797399	5.490992	4.153923
94.847424	5.509618	4.168013
94.897449	5.526580	4.180845
94.947474	5.542018	4.192524
94.997499	5.556060	4.203147
95.047524	5.568827	4.212805
95.097549	5.580429	4.221581
95.147574	5.590968	4.229554
95.197599	5.600538	4.236794
95.247624	5.609225	4.243366
95.297649	5.617108	4.249330
95.347674	5.624260	4.254740
95.397699	5.630747	4.259647
95.447724	5.636629	4.264097
95.497749	5.641961	4.268131
95.547774	5.646795	4.271788
95.597799	5.651176	4.275101
95.647824	5.655145	4.278104
95.697849	5.658741	4.280825
95.747874	5.661999	4.283289
95.797899	5.664950	4.285522
95.847924	5.667622	4.287543
95.897949	5.670043	4.289374
95.947974	5.672234	4.291032
95.997999	5.674219	4.292534
96.048024	0.567422	0.429253
96.098049	0.620621	0.469498
96.148074	0.678147	0.513017
96.198099	0.740228	0.559981
96.248124	0.807077	0.610552
96.298149	0.878892	0.664880
96.348174	0.955848	0.723097
96.398199	1.038088	0.785311
96.448224	1.125723	0.851607
96.498249	1.218819	0.922034
96.548274	1.317393	0.996605
96.598299	1.421407	1.075291
96.648324	1.530761	1.158017
96.698349	1.645287	1.244656
96.748374	1.764748	1.335028
96.798399	1.888837	1.428901
96.848424	2.017170	1.525984
96.898449	2.149296	1.625938
96.948474	2.284698	1.728369
96.998499	2.422798	1.832841
97.048524	2.562969	1.938880
97.098549	2.704543	2.045981
97.148574	2.846825	2.153616
97.198599	2.989105	2.261251
97.248624	3.130676	2.368349
97.298649	3.270840	2.474383
97.348674	3.408932	2.578849
97.398699	3.544323	2.681272
97.448724	3.676437	2.781216
97.498749	3.804756	2.878289
97.548774	3.928828	2.972150
97.598799	4.048273	3.062509
97.648824	4.162781	3.149135
97.698849	4.272116	3.231846
97.748874	4.376111	3.310518
97.798899	4.474666	3.385075
97.848924	4.567743	3.455487
97.898949	4.655359	3.521768
97.948974	4.737580	3.583969
97.998999	4.814517	3.642171
98.049025	4.886314	3.696486
98.099050	4.953146	3.747044
98.149075	5.015211	3.793995
98.199100	5.072722	3.837502
98.249125	5.125905	3.877736
98.299150	5.174996	3.914873
98.349175	5.220230	3.949092
98.399200	5.261845	3.980573
98.449225	5.300073	4.009493
98.499250	5.335143	4.036024
98.549275	5.367277	4.060333
98.599300	5.396687	4.082581
98.649325	5.423576	4.102923
98.699350	5.448136	4.121503
98.749375	5.470551	4.138460
98.799400	5.490992	4.153923
98.849425	5.509618	4.168013
98.899450	5.526580	4.180845
98.949475	5.542018	4.192524
98.999500	5.556060	4.203147
99.049525	5.568827	4.212805
99.099550	5.580429	4.221581
99.149575	5.590968	4.229554
99.199600	5.600538	4.236794
99.249625	5.609225	4.243366
99.299650	5.617108	4.249330
99.349675	5.624260	4.254740
99.399700	5.630747	4.259647
99.449725	5.636629	4.264097
99.499750	5.641961	4.268131
99.549775	5.646795	4.271788
99.599800	5.651176	4.275101
99.649825	5.655145	4.278104
99.699850	5.658741	4.280825
99.749875	5.661999	4.283289
99.799900	5.664950	4.285522
99.849925	5.667622	4.287543
99.899950	5.670043	4.289374
99.949975	5.672234	4.291032
100.000000	5.674219	4.292534
