a	b	DRel	MRel
0.120000	0.430000	0.097536	0.989019
0.120000	0.440000	0.097537	0.988952
0.120000	0.450000	0.097537	0.988885
0.120000	0.460000	0.097537	0.988818
0.120000	0.470000	0.097537	0.988750
0.120000	0.480000	0.097537	0.988683
0.120000	0.490000	0.097536	0.988616
0.120000	0.500000	0.097536	0.988550
0.120000	0.510000	0.097535	0.988483
0.120000	0.520000	0.097534	0.988416
0.120000	0.530000	0.097533	0.988349
0.120000	0.540000	0.097532	0.988283
0.120000	0.550000	0.097531	0.988216
0.120000	0.560000	0.097530	0.988149
0.120000	0.570000	0.097528	0.988083
0.120000	0.580000	0.097527	0.988016
0.120000	0.590000	0.097525	0.987950
0.120000	0.600000	0.097524	0.987884
0.120000	0.610000	0.097522	0.987817
0.120000	0.620000	0.097520	0.987751
0.120000	0.630000	0.097518	0.987685
0.120000	0.640000	0.097516	0.987618
0.120000	0.650000	0.097514	0.987552
0.120000	0.660000	0.097512	0.987486
0.120000	0.670000	0.097510	0.987420
0.120000	0.680000	0.097507	0.987354
0.120000	0.690000	0.097505	0.987288
0.120000	0.700000	0.097502	0.987222
0.120000	0.710000	0.097500	0.987156
0.120000	0.720000	0.097497	0.987090
0.120000	0.730000	0.097494	0.987024
0.120000	0.740000	0.097492	0.986958
0.120000	0.750000	0.097489	0.986892
0.120000	0.760000	0.097486	0.986826
0.120000	0.770000	0.097483	0.986760
0.120000	0.780000	0.097480	0.986695
0.120000	0.790000	0.097477	0.986629
0.120000	0.800000	0.097474	0.986563
0.120000	0.810000	0.097470	0.986497
0.120000	0.820000	0.097467	0.986432
0.120000	0.830000	0.097464	0.986366
0.120000	0.840000	0.097461	0.986300
0.120000	0.850000	0.097457	0.986235
0.120000	0.860000	0.097454	0.986169
0.120000	0.870000	0.097450	0.986104
0.120000	0.880000	0.097447	0.986038
0.120000	0.890000	0.097443	0.985972
0.120000	0.900000	0.097440	0.985907
0.120000	0.910000	0.097436	0.985841
0.120000	0.920000	0.097432	0.985776
0.120000	0.930000	0.097428	0.985710
0.120000	0.940000	0.097425	0.985645
0.120000	0.950000	0.097421	0.985580
0.120000	0.960000	0.097417	0.985514
0.120000	0.970000	0.097413	0.985449
0.120000	0.980000	0.097409	0.985383
0.120000	0.990000	0.097405	0.985318
0.120000	1.000000	0.097401	0.985253
0.130000	0.000000	0.105457	0.991430
0.130000	0.010000	0.105487	0.991356
0.130000	0.020000	0.105513	0.991283
0.130000	0.030000	0.105537	0.991210
0.130000	0.040000	0.105558	0.991137
0.130000	0.050000	0.105577	0.991064
0.130000	0.060000	0.105595	0.990992
0.130000	0.070000	0.105611	0.990921
0.130000	0.080000	0.105625	0.990849
0.130000	0.090000	0.105639	0.990778
0.130000	0.100000	0.105651	0.990707
0.130000	0.110000	0.105662	0.990636
0.130000	0.120000	0.105672	0.990565
0.130000	0.130000	0.105682	0.990495
0.130000	0.140000	0.105690	0.990425
0.130000	0.150000	0.105698	0.990355
0.130000	0.160000	0.105705	0.990285
0.130000	0.170000	0.105712	0.990215
0.130000	0.180000	0.105718	0.990146
0.130000	0.190000	0.105724	0.990077
0.130000	0.200000	0.105729	0.990007
0.130000	0.210000	0.105733	0.989938
0.130000	0.220000	0.105737	0.989869
0.130000	0.230000	0.105741	0.989801
0.130000	0.240000	0.105745	0.989732
0.130000	0.250000	0.105748	0.989663
0.130000	0.260000	0.105750	0.989595
0.130000	0.270000	0.105753	0.989526
0.130000	0.280000	0.105755	0.989458
0.130000	0.290000	0.105757	0.989390
0.130000	0.300000	0.105758	0.989322
0.130000	0.310000	0.105759	0.989254
0.130000	0.320000	0.105761	0.989186
0.130000	0.330000	0.105761	0.989118
0.130000	0.340000	0.105762	0.989050
0.130000	0.350000	0.105762	0.988983
0.130000	0.360000	0.105763	0.988915
0.130000	0.370000	0.105763	0.988848
0.130000	0.380000	0.105762	0.988780
0.130000	0.390000	0.105762	0.988713
0.130000	0.400000	0.105761	0.988646
0.130000	0.410000	0.105761	0.988578
0.130000	0.420000	0.105760	0.988511
0.130000	0.430000	0.105759	0.988444
0.130000	0.440000	0.105758	0.988377
0.130000	0.450000	0.105757	0.988310
0.130000	0.460000	0.105755	0.988243
0.130000	0.470000	0.105754	0.988176
0.130000	0.480000	0.105752	0.988109
0.130000	0.490000	0.105750	0.988043
0.130000	0.500000	0.105748	0.987976
0.130000	0.510000	0.105746	0.987909
0.130000	0.520000	0.105744	0.987843
0.130000	0.530000	0.105742	0.987776
0.130000	0.540000	0.105740	0.987709
0.130000	0.550000	0.105737	0.987643
0.130000	0.560000	0.105735	0.987576
0.130000	0.570000	0.105732	0.987510
0.130000	0.580000	0.105729	0.987443
0.130000	0.590000	0.105727	0.987377
0.130000	0.600000	0.105724	0.987311
0.130000	0.610000	0.105721	0.987244
0.130000	0.620000	0.105718	0.987178
0.130000	0.630000	0.105715	0.987112
0.130000	0.640000	0.105712	0.987046
0.130000	0.650000	0.105708	0.986980
0.130000	0.660000	0.105705	0.986913
0.130000	0.670000	0.105702	0.986847
0.130000	0.680000	0.105698	0.986781
0.130000	0.690000	0.105695	0.986715
0.130000	0.700000	0.105691	0.986649
0.130000	0.710000	0.105688	0.986583
0.130000	0.720000	0.105684	0.986517
0.130000	0.730000	0.105680	0.986451
0.130000	0.740000	0.105676	0.986385
0.130000	0.750000	0.105673	0.986319
0.130000	0.760000	0.105669	0.986254
0.130000	0.770000	0.105665	0.986188
0.130000	0.780000	0.105661	0.986122
0.130000	0.790000	0.105657	0.986056
0.130000	0.800000	0.105653	0.985990
0.130000	0.810000	0.105648	0.985925
0.130000	0.820000	0.105644	0.985859
0.130000	0.830000	0.105640	0.985793
0.130000	0.840000	0.105636	0.985727
0.130000	0.850000	0.105631	0.985662
0.130000	0.860000	0.105627	0.985596
0.130000	0.870000	0.105623	0.985530
0.130000	0.880000	0.105618	0.985465
0.130000	0.890000	0.105614	0.985399
0.130000	0.900000	0.105609	0.985333
0.130000	0.910000	0.105604	0.985268
0.130000	0.920000	0.105600	0.985202
0.130000	0.930000	0.105595	0.985137
0.130000	0.940000	0.105591	0.985071
0.130000	0.950000	0.105586	0.985006
0.130000	0.960000	0.105581	0.984940
0.130000	0.970000	0.105576	0.984874
0.130000	0.980000	0.105571	0.984809
0.130000	0.990000	0.105567	0.984743
0.130000	1.000000	0.105562	0.984678
0.140000	0.000000	0.113808	0.990815
0.140000	0.010000	0.113829	0.990743
0.140000	0.020000	0.113847	0.990671
0.140000	0.030000	0.113864	0.990600
0.140000	0.040000	0.113879	0.990528
0.140000	0.050000	0.113892	0.990457
0.140000	0.060000	0.113905	0.990386
0.140000	0.070000	0.113916	0.990316
0.140000	0.080000	0.113926	0.990246
0.140000	0.090000	0.113934	0.990175
0.140000	0.100000	0.113943	0.990105
0.140000	0.110000	0.113950	0.990036
0.140000	0.120000	0.113957	0.989966
0.140000	0.130000	0.113962	0.989896
0.140000	0.140000	0.113968	0.989827
0.140000	0.150000	0.113973	0.989758
0.140000	0.160000	0.113977	0.989689
0.140000	0.170000	0.113981	0.989620
0.140000	0.180000	0.113984	0.989551
0.140000	0.190000	0.113987	0.989482
0.140000	0.200000	0.113989	0.989414
0.140000	0.210000	0.113992	0.989345
0.140000	0.220000	0.113993	0.989277
0.140000	0.230000	0.113995	0.989209
0.140000	0.240000	0.113996	0.989141
0.140000	0.250000	0.113997	0.989072
0.140000	0.260000	0.113998	0.989004
0.140000	0.270000	0.113998	0.988937
0.140000	0.280000	0.113998	0.988869
0.140000	0.290000	0.113998	0.988801
0.140000	0.300000	0.113998	0.988733
0.140000	0.310000	0.113997	0.988666
0.140000	0.320000	0.113996	0.988598
0.140000	0.330000	0.113996	0.988531
0.140000	0.340000	0.113994	0.988463
0.140000	0.350000	0.113993	0.988396
0.140000	0.360000	0.113992	0.988329
0.140000	0.370000	0.113990	0.988261
0.140000	0.380000	0.113988	0.988194
0.140000	0.390000	0.113987	0.988127
0.140000	0.400000	0.113984	0.988060
0.140000	0.410000	0.113982	0.987993
0.140000	0.420000	0.113980	0.987926
0.140000	0.430000	0.113978	0.987859
0.140000	0.440000	0.113975	0.987792
0.140000	0.450000	0.113972	0.987725
0.140000	0.460000	0.113970	0.987659
0.140000	0.470000	0.113967	0.987592
0.140000	0.480000	0.113964	0.987525
0.140000	0.490000	0.113961	0.987459
0.140000	0.500000	0.113958	0.987392
0.140000	0.510000	0.113954	0.987325
0.140000	0.520000	0.113951	0.987259
0.140000	0.530000	0.113948	0.987192
0.140000	0.540000	0.113944	0.987126
0.140000	0.550000	0.113940	0.987059
0.140000	0.560000	0.113937	0.986993
0.140000	0.570000	0.113933	0.986927
0.140000	0.580000	0.113929	0.986860
0.140000	0.590000	0.113925	0.986794
0.140000	0.600000	0.113921	0.986728
0.140000	0.610000	0.113917	0.986662
0.140000	0.620000	0.113913	0.986595
0.140000	0.630000	0.113909	0.986529
0.140000	0.640000	0.113905	0.986463
0.140000	0.650000	0.113900	0.986397
0.140000	0.660000	0.113896	0.986331
0.140000	0.670000	0.113892	0.986265
0.140000	0.680000	0.113887	0.986199
0.140000	0.690000	0.113883	0.986133
0.140000	0.700000	0.113878	0.986066
0.140000	0.710000	0.113873	0.986000
0.140000	0.720000	0.113869	0.985935
0.140000	0.730000	0.113864	0.985869
0.140000	0.740000	0.113859	0.985803
0.140000	0.750000	0.113854	0.985737
0.140000	0.760000	0.113850	0.985671
0.140000	0.770000	0.113845	0.985605
0.140000	0.780000	0.113840	0.985539
0.140000	0.790000	0.113835	0.985473
0.140000	0.800000	0.113830	0.985407
0.140000	0.810000	0.113825	0.985342
0.140000	0.820000	0.113819	0.985276
0.140000	0.830000	0.113814	0.985210
0.140000	0.840000	0.113809	0.985144
0.140000	0.850000	0.113804	0.985078
0.140000	0.860000	0.113799	0.985013
0.140000	0.870000	0.113793	0.984947
0.140000	0.880000	0.113788	0.984881
0.140000	0.890000	0.113782	0.984816
0.140000	0.900000	0.113777	0.984750
0.140000	0.910000	0.113772	0.984684
0.140000	0.920000	0.113766	0.984619
0.140000	0.930000	0.113761	0.984553
0.140000	0.940000	0.113755	0.984487
0.140000	0.950000	0.113750	0.984422
0.140000	0.960000	0.113744	0.984356
0.140000	0.970000	0.113738	0.984290
0.140000	0.980000	0.113733	0.984225
0.140000	0.990000	0.113727	0.984159
0.140000	1.000000	0.113721	0.984094
0.150000	0.000000	0.122136	0.990198
0.150000	0.010000	0.122150	0.990127
0.150000	0.020000	0.122162	0.990056
0.150000	0.030000	0.122173	0.989986
0.150000	0.040000	0.122183	0.989916
0.150000	0.050000	0.122192	0.989846
0.150000	0.060000	0.122199	0.989776
0.150000	0.070000	0.122206	0.989706
0.150000	0.080000	0.122212	0.989637
0.150000	0.090000	0.122218	0.989568
0.150000	0.100000	0.122222	0.989498
0.150000	0.110000	0.122226	0.989429
0.150000	0.120000	0.122230	0.989361
0.150000	0.130000	0.122233	0.989292
0.150000	0.140000	0.122235	0.989223
0.150000	0.150000	0.122237	0.989155
0.150000	0.160000	0.122239	0.989086
0.150000	0.170000	0.122240	0.989018
0.150000	0.180000	0.122241	0.988950
0.150000	0.190000	0.122242	0.988881
0.150000	0.200000	0.122242	0.988813
0.150000	0.210000	0.122242	0.988745
0.150000	0.220000	0.122242	0.988677
0.150000	0.230000	0.122241	0.988610
0.150000	0.240000	0.122240	0.988542
0.150000	0.250000	0.122239	0.988474
0.150000	0.260000	0.122238	0.988406
0.150000	0.270000	0.122237	0.988339
0.150000	0.280000	0.122235	0.988271
0.150000	0.290000	0.122233	0.988204
0.150000	0.300000	0.122231	0.988137
0.150000	0.310000	0.122229	0.988069
0.150000	0.320000	0.122227	0.988002
0.150000	0.330000	0.122224	0.987935
0.150000	0.340000	0.122222	0.987868
0.150000	0.350000	0.122219	0.987801
0.150000	0.360000	0.122216	0.987734
0.150000	0.370000	0.122213	0.987667
0.150000	0.380000	0.122210	0.987600
0.150000	0.390000	0.122206	0.987533
0.150000	0.400000	0.122203	0.987466
0.150000	0.410000	0.122199	0.987399
0.150000	0.420000	0.122196	0.987332
0.150000	0.430000	0.122192	0.987266
0.150000	0.440000	0.122188	0.987199
0.150000	0.450000	0.122184	0.987132
0.150000	0.460000	0.122180	0.987066
0.150000	0.470000	0.122176	0.986999
0.150000	0.480000	0.122172	0.986932
0.150000	0.490000	0.122167	0.986866
0.150000	0.500000	0.122163	0.986799
0.150000	0.510000	0.122159	0.986733
0.150000	0.520000	0.122154	0.986667
0.150000	0.530000	0.122150	0.986600
0.150000	0.540000	0.122145	0.986534
0.150000	0.550000	0.122140	0.986467
0.150000	0.560000	0.122135	0.986401
0.150000	0.570000	0.122131	0.986335
0.150000	0.580000	0.122126	0.986269
0.150000	0.590000	0.122121	0.986202
0.150000	0.600000	0.122116	0.986136
0.150000	0.610000	0.122110	0.986070
0.150000	0.620000	0.122105	0.986004
0.150000	0.630000	0.122100	0.985938
0.150000	0.640000	0.122095	0.985871
0.150000	0.650000	0.122090	0.985805
0.150000	0.660000	0.122084	0.985739
0.150000	0.670000	0.122079	0.985673
0.150000	0.680000	0.122073	0.985607
0.150000	0.690000	0.122068	0.985541
0.150000	0.700000	0.122062	0.985475
0.150000	0.710000	0.122057	0.985409
0.150000	0.720000	0.122051	0.985343
0.150000	0.730000	0.122045	0.985277
0.150000	0.740000	0.122040	0.985211
0.150000	0.750000	0.122034	0.985145
0.150000	0.760000	0.122028	0.985079
0.150000	0.770000	0.122022	0.985013
0.150000	0.780000	0.122016	0.984948
0.150000	0.790000	0.122010	0.984882
0.150000	0.800000	0.122004	0.984816
0.150000	0.810000	0.121998	0.984750
0.150000	0.820000	0.121992	0.984684
0.150000	0.830000	0.121986	0.984618
0.150000	0.840000	0.121980	0.984553
0.150000	0.850000	0.121974	0.984487
0.150000	0.860000	0.121968	0.984421
0.150000	0.870000	0.121962	0.984355
0.150000	0.880000	0.121956	0.984290
0.150000	0.890000	0.121949	0.984224
0.150000	0.900000	0.121943	0.984158
0.150000	0.910000	0.121937	0.984092
0.150000	0.920000	0.121931	0.984027
0.150000	0.930000	0.121924	0.983961
0.150000	0.940000	0.121918	0.983895
0.150000	0.950000	0.121911	0.983830
0.150000	0.960000	0.121905	0.983764
0.150000	0.970000	0.121899	0.983698
0.150000	0.980000	0.121892	0.983633
0.150000	0.990000	0.121886	0.983567
0.150000	1.000000	0.121879	0.983501
0.160000	0.000000	0.130443	0.989577
0.160000	0.010000	0.130452	0.989508
0.160000	0.020000	0.130459	0.989438
0.160000	0.030000	0.130466	0.989369
0.160000	0.040000	0.130471	0.989300
0.160000	0.050000	0.130476	0.989230
0.160000	0.060000	0.130480	0.989161
0.160000	0.070000	0.130484	0.989093
0.160000	0.080000	0.130486	0.989024
0.160000	0.090000	0.130489	0.988955
0.160000	0.100000	0.130490	0.988887
0.160000	0.110000	0.130492	0.988818
0.160000	0.120000	0.130492	0.988750
0.160000	0.130000	0.130493	0.988682
0.160000	0.140000	0.130493	0.988614
0.160000	0.150000	0.130493	0.988546
0.160000	0.160000	0.130492	0.988478
0.160000	0.170000	0.130491	0.988410
0.160000	0.180000	0.130490	0.988342
0.160000	0.190000	0.130488	0.988274
0.160000	0.200000	0.130487	0.988207
0.160000	0.210000	0.130485	0.988139
0.160000	0.220000	0.130482	0.988072
0.160000	0.230000	0.130480	0.988004
0.160000	0.240000	0.130478	0.987937
0.160000	0.250000	0.130475	0.987869
0.160000	0.260000	0.130472	0.987802
0.160000	0.270000	0.130469	0.987735
0.160000	0.280000	0.130465	0.987668
0.160000	0.290000	0.130462	0.987601
0.160000	0.300000	0.130459	0.987533
0.160000	0.310000	0.130455	0.987466
0.160000	0.320000	0.130451	0.987399
0.160000	0.330000	0.130447	0.987332
0.160000	0.340000	0.130443	0.987266
0.160000	0.350000	0.130439	0.987199
0.160000	0.360000	0.130434	0.987132
0.160000	0.370000	0.130430	0.987065
0.160000	0.380000	0.130426	0.986998
0.160000	0.390000	0.130421	0.986932
0.160000	0.400000	0.130416	0.986865
0.160000	0.410000	0.130411	0.986798
0.160000	0.420000	0.130407	0.986732
0.160000	0.430000	0.130402	0.986665
0.160000	0.440000	0.130397	0.986598
0.160000	0.450000	0.130391	0.986532
0.160000	0.460000	0.130386	0.986465
0.160000	0.470000	0.130381	0.986399
0.160000	0.480000	0.130376	0.986332
0.160000	0.490000	0.130370	0.986266
0.160000	0.500000	0.130365	0.986200
0.160000	0.510000	0.130359	0.986133
0.160000	0.520000	0.130353	0.986067
0.160000	0.530000	0.130348	0.986001
0.160000	0.540000	0.130342	0.985934
0.160000	0.550000	0.130336	0.985868
0.160000	0.560000	0.130330	0.985802
0.160000	0.570000	0.130325	0.985736
0.160000	0.580000	0.130319	0.985669
0.160000	0.590000	0.130313	0.985603
0.160000	0.600000	0.130306	0.985537
0.160000	0.610000	0.130300	0.985471
0.160000	0.620000	0.130294	0.985405
0.160000	0.630000	0.130288	0.985339
0.160000	0.640000	0.130282	0.985273
0.160000	0.650000	0.130276	0.985206
0.160000	0.660000	0.130269	0.985140
0.160000	0.670000	0.130263	0.985074
0.160000	0.680000	0.130256	0.985008
0.160000	0.690000	0.130250	0.984942
0.160000	0.700000	0.130244	0.984876
0.160000	0.710000	0.130237	0.984810
0.160000	0.720000	0.130230	0.984744
0.160000	0.730000	0.130224	0.984678
0.160000	0.740000	0.130217	0.984612
0.160000	0.750000	0.130211	0.984547
0.160000	0.760000	0.130204	0.984481
0.160000	0.770000	0.130197	0.984415
0.160000	0.780000	0.130190	0.984349
0.160000	0.790000	0.130184	0.984283
0.160000	0.800000	0.130177	0.984217
0.160000	0.810000	0.130170	0.984151
0.160000	0.820000	0.130163	0.984085
0.160000	0.830000	0.130156	0.984020
0.160000	0.840000	0.130149	0.983954
0.160000	0.850000	0.130142	0.983888
0.160000	0.860000	0.130135	0.983822
0.160000	0.870000	0.130128	0.983756
0.160000	0.880000	0.130121	0.983691
0.160000	0.890000	0.130114	0.983625
0.160000	0.900000	0.130107	0.983559
0.160000	0.910000	0.130100	0.983493
0.160000	0.920000	0.130093	0.983427
0.160000	0.930000	0.130086	0.983362
0.160000	0.940000	0.130079	0.983296
0.160000	0.950000	0.130071	0.983230
0.160000	0.960000	0.130064	0.983165
0.160000	0.970000	0.130057	0.983099
0.160000	0.980000	0.130050	0.983033
0.160000	0.990000	0.130042	0.982967
0.160000	1.000000	0.130035	0.982902
0.170000	0.000000	0.138733	0.988955
0.170000	0.010000	0.138737	0.988886
0.170000	0.020000	0.138741	0.988817
0.170000	0.030000	0.138744	0.988749
0.170000	0.040000	0.138746	0.988680
0.170000	0.050000	0.138747	0.988612
0.170000	0.060000	0.138748	0.988543
0.170000	0.070000	0.138749	0.988475
0.170000	0.080000	0.138749	0.988407
0.170000	0.090000	0.138748	0.988339
0.170000	0.100000	0.138748	0.988271
0.170000	0.110000	0.138746	0.988203
0.170000	0.120000	0.138745	0.988135
0.170000	0.130000	0.138743	0.988068
0.170000	0.140000	0.138741	0.988000
0.170000	0.150000	0.138739	0.987932
0.170000	0.160000	0.138736	0.987865
0.170000	0.170000	0.138733	0.987797
0.170000	0.180000	0.138730	0.987730
0.170000	0.190000	0.138727	0.987662
0.170000	0.200000	0.138723	0.987595
0.170000	0.210000	0.138720	0.987528
0.170000	0.220000	0.138716	0.987461
0.170000	0.230000	0.138712	0.987393
0.170000	0.240000	0.138708	0.987326
0.170000	0.250000	0.138703	0.987259
0.170000	0.260000	0.138699	0.987192
0.170000	0.270000	0.138694	0.987125
0.170000	0.280000	0.138690	0.987058
0.170000	0.290000	0.138685	0.986991
0.170000	0.300000	0.138680	0.986925
0.170000	0.310000	0.138675	0.986858
0.170000	0.320000	0.138670	0.986791
0.170000	0.330000	0.138664	0.986724
0.170000	0.340000	0.138659	0.986657
0.170000	0.350000	0.138653	0.986591
0.170000	0.360000	0.138648	0.986524
0.170000	0.370000	0.138642	0.986457
0.170000	0.380000	0.138637	0.986391
0.170000	0.390000	0.138631	0.986324
0.170000	0.400000	0.138625	0.986258
0.170000	0.410000	0.138619	0.986191
0.170000	0.420000	0.138613	0.986125
0.170000	0.430000	0.138607	0.986058
0.170000	0.440000	0.138600	0.985992
0.170000	0.450000	0.138594	0.985925
0.170000	0.460000	0.138588	0.985859
0.170000	0.470000	0.138582	0.985793
0.170000	0.480000	0.138575	0.985726
0.170000	0.490000	0.138569	0.985660
0.170000	0.500000	0.138562	0.985594
0.170000	0.510000	0.138556	0.985527
0.170000	0.520000	0.138549	0.985461
0.170000	0.530000	0.138542	0.985395
0.170000	0.540000	0.138535	0.985329
0.170000	0.550000	0.138529	0.985262
0.170000	0.560000	0.138522	0.985196
0.170000	0.570000	0.138515	0.985130
0.170000	0.580000	0.138508	0.985064
0.170000	0.590000	0.138501	0.984998
0.170000	0.600000	0.138494	0.984932
0.170000	0.610000	0.138487	0.984866
0.170000	0.620000	0.138480	0.984800
0.170000	0.630000	0.138473	0.984733
0.170000	0.640000	0.138466	0.984667
0.170000	0.650000	0.138458	0.984601
0.170000	0.660000	0.138451	0.984535
0.170000	0.670000	0.138444	0.984469
0.170000	0.680000	0.138437	0.984403
0.170000	0.690000	0.138429	0.984337
0.170000	0.700000	0.138422	0.984271
0.170000	0.710000	0.138415	0.984205
0.170000	0.720000	0.138407	0.984139
0.170000	0.730000	0.138400	0.984073
0.170000	0.740000	0.138392	0.984008
0.170000	0.750000	0.138385	0.983942
0.170000	0.760000	0.138377	0.983876
0.170000	0.770000	0.138370	0.983810
0.170000	0.780000	0.138362	0.983744
0.170000	0.790000	0.138354	0.983678
0.170000	0.800000	0.138347	0.983612
0.170000	0.810000	0.138339	0.983546
0.170000	0.820000	0.138331	0.983480
0.170000	0.830000	0.138324	0.983415
0.170000	0.840000	0.138316	0.983349
0.170000	0.850000	0.138308	0.983283
0.170000	0.860000	0.138300	0.983217
0.170000	0.870000	0.138292	0.983151
0.170000	0.880000	0.138285	0.983085
0.170000	0.890000	0.138277	0.983020
0.170000	0.900000	0.138269	0.982954
0.170000	0.910000	0.138261	0.982888
0.170000	0.920000	0.138253	0.982822
0.170000	0.930000	0.138245	0.982756
0.170000	0.940000	0.138237	0.982691
0.170000	0.950000	0.138229	0.982625
0.170000	0.960000	0.138221	0.982559
0.170000	0.970000	0.138213	0.982493
0.170000	0.980000	0.138205	0.982428
0.170000	0.990000	0.138197	0.982362
0.170000	1.000000	0.138189	0.982296
0.180000	0.000000	0.147008	0.988330
0.180000	0.010000	0.147009	0.988262
0.180000	0.020000	0.147009	0.988194
0.180000	0.030000	0.147009	0.988126
0.180000	0.040000	0.147008	0.988058
0.180000	0.050000	0.147007	0.987990
0.180000	0.060000	0.147005	0.987922
0.180000	0.070000	0.147003	0.987855
0.180000	0.080000	0.147001	0.987787
0.180000	0.090000	0.146998	0.987719
0.180000	0.100000	0.146995	0.987652
0.180000	0.110000	0.146992	0.987584
0.180000	0.120000	0.146988	0.987517
0.180000	0.130000	0.146985	0.987449
0.180000	0.140000	0.146981	0.987382
0.180000	0.150000	0.146977	0.987315
0.180000	0.160000	0.146972	0.987248
0.180000	0.170000	0.146968	0.987180
0.180000	0.180000	0.146963	0.987113
0.180000	0.190000	0.146958	0.987046
0.180000	0.200000	0.146953	0.986979
0.180000	0.210000	0.146948	0.986912
0.180000	0.220000	0.146942	0.986845
0.180000	0.230000	0.146937	0.986778
0.180000	0.240000	0.146931	0.986711
0.180000	0.250000	0.146926	0.986645
0.180000	0.260000	0.146920	0.986578
0.180000	0.270000	0.146914	0.986511
0.180000	0.280000	0.146908	0.986444
0.180000	0.290000	0.146902	0.986378
0.180000	0.300000	0.146895	0.986311
0.180000	0.310000	0.146889	0.986244
0.180000	0.320000	0.146883	0.986178
0.180000	0.330000	0.146876	0.986111
0.180000	0.340000	0.146870	0.986044
0.180000	0.350000	0.146863	0.985978
0.180000	0.360000	0.146856	0.985911
0.180000	0.370000	0.146850	0.985845
0.180000	0.380000	0.146843	0.985778
0.180000	0.390000	0.146836	0.985712
0.180000	0.400000	0.146829	0.985646
0.180000	0.410000	0.146822	0.985579
0.180000	0.420000	0.146815	0.985513
0.180000	0.430000	0.146807	0.985446
0.180000	0.440000	0.146800	0.985380
0.180000	0.450000	0.146793	0.985314
0.180000	0.460000	0.146786	0.985247
0.180000	0.470000	0.146778	0.985181
0.180000	0.480000	0.146771	0.985115
0.180000	0.490000	0.146763	0.985049
0.180000	0.500000	0.146756	0.984982
0.180000	0.510000	0.146748	0.984916
0.180000	0.520000	0.146741	0.984850
0.180000	0.530000	0.146733	0.984784
0.180000	0.540000	0.146725	0.984718
0.180000	0.550000	0.146717	0.984652
0.180000	0.560000	0.146710	0.984586
0.180000	0.570000	0.146702	0.984519
0.180000	0.580000	0.146694	0.984453
0.180000	0.590000	0.146686	0.984387
0.180000	0.600000	0.146678	0.984321
0.180000	0.610000	0.146670	0.984255
0.180000	0.620000	0.146662	0.984189
0.180000	0.630000	0.146654	0.984123
0.180000	0.640000	0.146646	0.984057
0.180000	0.650000	0.146638	0.983991
0.180000	0.660000	0.146630	0.983925
0.180000	0.670000	0.146622	0.983859
0.180000	0.680000	0.146614	0.983793
0.180000	0.690000	0.146606	0.983727
0.180000	0.700000	0.146597	0.983661
0.180000	0.710000	0.146589	0.983595
0.180000	0.720000	0.146581	0.983529
0.180000	0.730000	0.146573	0.983463
0.180000	0.740000	0.146564	0.983397
0.180000	0.750000	0.146556	0.983331
0.180000	0.760000	0.146548	0.983265
0.180000	0.770000	0.146539	0.983200
0.180000	0.780000	0.146531	0.983134
0.180000	0.790000	0.146522	0.983068
0.180000	0.800000	0.146514	0.983002
0.180000	0.810000	0.146506	0.982936
0.180000	0.820000	0.146497	0.982870
0.180000	0.830000	0.146489	0.982804
0.180000	0.840000	0.146480	0.982738
0.180000	0.850000	0.146472	0.982673
0.180000	0.860000	0.146463	0.982607
0.180000	0.870000	0.146454	0.982541
0.180000	0.880000	0.146446	0.982475
0.180000	0.890000	0.146437	0.982409
0.180000	0.900000	0.146429	0.982344
0.180000	0.910000	0.146420	0.982278
0.180000	0.920000	0.146411	0.982212
0.180000	0.930000	0.146403	0.982146
0.180000	0.940000	0.146394	0.982080
0.180000	0.950000	0.146385	0.982015
0.180000	0.960000	0.146376	0.981949
0.180000	0.970000	0.146368	0.981883
0.180000	0.980000	0.146359	0.981817
0.180000	0.990000	0.146350	0.981751
0.180000	1.000000	0.146341	0.981686
0.190000	0.000000	0.155269	0.987704
0.190000	0.010000	0.155268	0.987636
0.190000	0.020000	0.155265	0.987568
0.190000	0.030000	0.155262	0.987501
0.190000	0.040000	0.155259	0.987433
0.190000	0.050000	0.155256	0.987366
0.190000	0.060000	0.155252	0.987298
0.190000	0.070000	0.155248	0.987231
0.190000	0.080000	0.155243	0.987164
0.190000	0.090000	0.155239	0.987096
0.190000	0.100000	0.155234	0.987029
0.190000	0.110000	0.155229	0.986962
0.190000	0.120000	0.155224	0.986895
0.190000	0.130000	0.155218	0.986828
0.190000	0.140000	0.155213	0.986761
0.190000	0.150000	0.155207	0.986694
0.190000	0.160000	0.155201	0.986627
0.190000	0.170000	0.155195	0.986560
0.190000	0.180000	0.155189	0.986493
0.190000	0.190000	0.155182	0.986426
0.190000	0.200000	0.155176	0.986359
0.190000	0.210000	0.155169	0.986293
0.190000	0.220000	0.155163	0.986226
0.190000	0.230000	0.155156	0.986159
0.190000	0.240000	0.155149	0.986093
0.190000	0.250000	0.155142	0.986026
0.190000	0.260000	0.155135	0.985959
0.190000	0.270000	0.155128	0.985893
0.190000	0.280000	0.155121	0.985826
0.190000	0.290000	0.155113	0.985760
0.190000	0.300000	0.155106	0.985693
0.190000	0.310000	0.155098	0.985627
0.190000	0.320000	0.155091	0.985560
0.190000	0.330000	0.155083	0.985494
0.190000	0.340000	0.155076	0.985427
